ticker,bars,span,tv,cost,trades,in_mkt,rule,hold,start,end,rule_early,hold_early,rule_late,hold_late,edge
CGAS,626,2.484126984126984,681449900.9999992,0.013007407407407409,14,0.41533546325878595,0.016291606483638477,-0.3225326175784424,2024-01-08,2026-08-28,,,0.016291606483638477,-0.3225326175784424,0.3388242240620809
CHEM,994,3.9444444444444446,976992450.9999988,0.0157010101010101,29,0.40543259557344064,-0.42889645956521827,-0.17284669856504942,2022-07-08,2026-08-28,,,-0.42889645956521827,-0.17284669856504942,-0.25604976100016885
CHIP,843,3.3452380952380953,210882500.9999998,0.009108771929824561,16,0.37129300118623965,-0.18464580074988945,0.5956400058585354,2023-02-08,2026-08-28,,,-0.18464580074988945,0.5956400058585354,-0.7802858066084248
CINT,2992,11.873015873015873,31901500.99999997,0.013474015748031497,81,0.40106951871657753,-0.21132426129116,-0.041014982883817885,2014-06-27,2026-08-28,,,-0.21132426129116,-0.041014982883817885,-0.1703092784073421
CITA,6058,24.03968253968254,168501.0,0.012846376811594203,89,0.32436447672499175,-0.013439944139946758,0.16652239312662176,2002-03-20,2026-08-28,-0.012282443244093777,0.09727376489677853,-0.014450259520909503,0.23060038946240202,-0.17996233726656852
CITY,1927,7.646825396825397,10527001.0,0.012692198581560284,47,0.4229372080954852,-0.1681713493785547,-0.04684161440284651,2018-10-01,2026-08-28,,,-0.1681713493785547,-0.04684161440284651,-0.1213297349757082
CLAY,1848,7.333333333333333,1835001.0,0.011413953488372094,42,0.41504329004329005,0.09255718821020342,0.3457092197453877,2019-01-18,2026-08-28,,,0.09255718821020342,0.3457092197453877,-0.2531520315351843
CLEO,2292,9.095238095238095,2794364651.000005,0.014003361344537814,56,0.49214659685863876,0.07662236396741084,0.4001732465193304,2017-05-05,2026-08-28,,,0.07662236396741084,0.4001732465193304,-0.32355088255191955
CLPI,6134,24.341269841269842,49050251.00000001,0.011413953488372094,138,0.5081512879034887,0.06512362104396274,0.11315912532778727,2001-12-03,2026-08-28,0.15728580103078116,0.0729942227911542,-0.011357454009716439,0.15050246219145347,-0.048035504283824526
CMNP,6213,24.654761904761905,118397157.81089787,0.009739074102462091,140,0.5005633349428618,0.016599197406835797,0.06306749886189822,2001-08-15,2026-08-28,0.11362053997669497,0.16096230435357683,-0.06038367392130595,-0.022878529447593943,-0.04646830145506242
CMNT,1196,4.746031746031746,35716310251.00006,0.01112486187845304,32,0.46321070234113715,-0.13418897471055236,-0.027399194390465786,2021-09-08,2026-08-28,,,-0.13418897471055236,-0.027399194390465786,-0.10678978032008657
CMPP,4042,16.03968253968254,168792.95309650002,0.015202550437396174,105,0.47525977238990597,-0.33203445066278225,0.12799433553824868,2002-06-13,2019-04-08,-0.3505642190073971,0.18882730311536666,-0.2672341840650324,0.025225158279401416,-0.46002878620103094
CMRY,1134,4.5,6883605000.999995,0.007812389380530973,30,0.47354497354497355,-0.07661513780342133,0.10328798175994458,2021-12-06,2026-08-28,,,-0.07661513780342133,0.10328798175994458,-0.1799031195633659
CNKO,3809,15.115079365079366,468007200.99999946,0.020525373134328357,71,0.39511682856392755,-0.11368022477987871,-0.07777299585988418,2003-11-19,2019-04-08,-0.04358744787468427,0.07291474692823319,-0.19414671507652104,-0.27834735886809625,-0.03590722891999454
CNMA,734,2.9126984126984126,2235176981.4656672,0.01205569614018601,15,0.3569482288828338,-0.1489098146533654,-0.2900843359257421,2023-08-02,2026-08-28,,,-0.1489098146533654,-0.2900843359257421,0.14117452127237673
CNTX,3024,12.0,1.0,0.014021052631578948,70,0.43716931216931215,-0.022719158947619333,0.39624753138889224,2002-10-15,2019-04-08,0.10893101275451356,0.5376524984301336,-0.3089765262159778,0.07166767379862082,-0.41896669033651157
COAL,953,3.7817460317460316,1075028350.9999995,0.0256,18,0.41028331584470096,-0.18203609443755908,-0.322299486880382,2022-09-07,2026-08-27,,,-0.18203609443755908,-0.322299486880382,0.14026339244282293
COCO,1806,7.166666666666667,105601351.00000016,0.013233587786259542,42,0.40476190476190477,-0.11365307130180913,-0.15558233485937267,2019-03-20,2026-08-28,,,-0.11365307130180913,-0.15558233485937267,0.041929263557563545
COWL,2775,11.011904761904763,1030132001.0000001,0.010430917874396135,66,0.505945945945946,-0.04704776521040421,0.022187506237712817,2007-12-19,2019-04-08,0.008822498528676226,0.049397950038345684,-0.09649154986222042,-0.0026194807684094545,-0.06923527144811703
CPIN,5146,20.42063492063492,25872112501.00001,0.008377777777777777,124,0.5299261562378547,0.10924316618898677,0.2774348537892388,2005-09-29,2026-08-28,0.6342153290891683,1.005344922220964,-0.11820150201963231,-0.019623145393117825,-0.16819168760025205
CPRO,4847,19.234126984126984,1575690100.9999986,0.025207843137254902,54,0.26181142975036104,-0.0820614603735298,-0.06575954728335276,2006-11-28,2026-08-28,0.019681638759521336,-0.1773111887997374,-0.12898946604652162,-0.004531540249618549,-0.016301913090177034
CRSN,750,2.9761904761904763,57064301.0000001,0.014945794392523363,19,0.43733333333333335,-0.15588304757560145,-0.02078557719875518,2023-07-10,2026-08-28,,,-0.15588304757560145,-0.02078557719875518,-0.13509747037684627
CSAP,4587,18.202380952380953,92351686.7661132,0.010699197267024473,121,0.46675386963156745,-0.1462412793503528,0.028390139855150487,2007-12-12,2026-08-28,-0.3058787340951561,0.010883389853729941,-0.06892270726615835,0.035811850155280434,-0.1746314192055033
CSIS,2288,9.079365079365079,39496251.00000002,0.017795121951219513,54,0.4458041958041958,-0.17994183929599472,-0.07280967323266407,2017-05-10,2026-08-28,,,-0.17994183929599472,-0.07280967323266407,-0.10713216606333065
CSMI,1536,6.095238095238095,616001.0000000005,0.009108771929824561,21,0.4270833333333333,0.47885883926581996,-0.012021447825724674,2020-04-09,2026-08-27,,,0.47885883926581996,-0.012021447825724674,0.49088028709154463
CSRA,1599,6.345238095238095,310053001.00000024,0.014220689655172414,45,0.5015634771732332,-0.09668578081765722,0.2531517204725442,2020-01-09,2026-08-28,,,-0.09668578081765722,0.2531517204725442,-0.3498375012902014
CTBN,5997,23.797619047619047,1.0,0.008825806451612904,89,0.3736868434217109,0.01166536293221343,0.06496783110337256,2002-06-13,2026-08-28,0.03695694607045463,0.1720038445620482,-0.009036523965751053,-0.018754613355647765,-0.053302468171159134
CTRA,6417,25.464285714285715,8933992241.610157,0.01266326484932449,154,0.5049088359046283,0.01813392299495198,0.09593136329947005,2000-11-01,2026-08-28,0.2386238718846465,0.2527539627854547,-0.16071704515531038,-0.03656253467465165,-0.07779744030451807
CTTH,6222,24.69047619047619,6394151.000000005,0.020525373134328357,151,0.423657987785278,-0.1664030198095079,-0.019520156539585942,2001-08-01,2026-08-28,-0.2670397773076,-0.08334520343817864,-0.06103783098205007,0.043476513426182084,-0.14688286326992195
CUAN,823,3.265873015873016,67849788126.000015,0.011889308176100628,22,0.5370595382746051,0.5608057541194649,1.8205528777772613,2023-03-08,2026-08-28,,,0.5608057541194649,1.8205528777772613,-1.2597471236577964
CYBR,731,2.9007936507936507,14841113001.000002,0.012742857142857143,16,0.533515731874145,0.3872830804571934,1.0348229748721312,2023-08-08,2026-08-28,,,0.3872830804571934,1.0348229748721312,-0.6475398944149378
DAAZ,426,1.6904761904761905,2526905501.000004,0.008784713375796178,9,0.2981220657276995,-0.1596567442157769,0.33437822431435804,2024-11-11,2026-08-28,,,-0.1596567442157769,0.33437822431435804,-0.49403496853013495
DADA,1573,6.242063492063492,27432201.00000004,0.0256,17,0.29243483788938335,0.18309319243291156,-0.18007605045229413,2020-02-14,2026-08-28,,,0.18309319243291156,-0.18007605045229413,0.3631692428852057
DART,5993,23.78174603174603,1810651.0000000012,0.013147169811320754,103,0.3647588853662606,0.011675169174523381,0.05270623603624536,2002-06-19,2026-08-28,0.055010052418591915,0.2853748160221159,-0.02390838845219967,-0.111477611575313,-0.041031066861721976
DATA,553,2.1944444444444446,8391155000.999996,0.008774603174603175,12,0.46835443037974683,0.2788177241939107,1.4743206332512786,2024-05-07,2026-08-28,,,0.2788177241939107,1.4743206332512786,-1.195502909057368
DAYA,2501,9.924603174603174,2609700.9999999995,0.013730081300813008,77,0.5045981607357057,-0.26600312910924195,0.20273639041770153,2016-06-28,2026-08-28,,,-0.26600312910924195,0.20273639041770153,-0.4687395195269435
DCII,1360,5.396825396825397,34395001.00000004,0.0061973715651135,30,0.4051470588235294,0.6433560560055023,2.0165971750785374,2021-01-06,2026-08-28,,,0.6433560560055023,2.0165971750785374,-1.3732411190730351
DEFI,6287,24.9484126984127,1.0,0.014946205567606646,77,0.32479720057261013,0.12673229409862619,0.05257628930526437,2001-05-03,2026-08-28,0.10281809910733064,0.11278185156634235,0.1497985514739315,-0.0013010568388331922,0.07415600479336182
DEPO,1141,4.527777777777778,33981251.00000001,0.010976344086021505,28,0.3444347063978966,-0.24541617098322022,-0.166854305421266,2021-11-25,2026-08-28,,,-0.24541617098322022,-0.166854305421266,-0.07856186556195421
DEWA,4639,18.408730158730158,1427295250.9999995,0.0256,57,0.2886397930588489,0.011271337594683795,-0.013231479626810483,2007-09-26,2026-08-28,-0.023843644515511353,-0.352477610013318,0.026933990097156135,0.18517644701258562,0.024502817221494277
DEWI,988,3.9206349206349205,3569708901.0000033,0.015403921568627452,24,0.5566801619433198,-0.12130387800515308,0.030713898084730795,2022-07-18,2026-08-28,,,-0.12130387800515308,0.030713898084730795,-0.15201777608988387
DFAM,2039,8.091269841269842,61991401.0,0.012496551724137932,42,0.4242275625306523,-0.07257013842359938,-0.10289291260506517,2018-04-27,2026-08-28,,,-0.07257013842359938,-0.10289291260506517,0.030322774181465784
DGIK,4581,18.178571428571427,474483825.99999976,0.01658901098901099,89,0.40886269373499234,0.09698027559461075,-0.01429640322053849,2007-12-19,2026-08-28,0.1734176267202876,0.023487678606911144,0.06656817388304792,-0.027826549732840933,0.11127667881514924
DGNS,1353,5.369047619047619,310727851.00000006,0.013292307692307694,28,0.3532889874353289,0.013169921346940727,-0.02241517199917109,2021-01-15,2026-08-28,,,0.013169921346940727,-0.02241517199917109,0.03558509334611182
DILD,6054,24.023809523809526,1377968850.9999976,0.015123809523809525,136,0.4710934919061777,-0.0060481829874092785,0.0777413792559829,2002-03-25,2026-08-28,0.08532252692086106,0.32731826059284863,-0.07951453305850853,-0.10008787595374069,-0.08378956224339218
DIVA,1887,7.488095238095238,247818000.99999964,0.011697560975609755,40,0.4350821409644939,-0.03515348862426315,-0.28216985531632954,2018-11-27,2026-08-28,,,-0.03515348862426315,-0.28216985531632954,0.2470163666920664
DKFT,4592,18.22222222222222,229359201.00000027,0.015033962264150942,72,0.32360627177700346,0.12016810106457454,0.18913596436043045,2007-12-05,2026-08-28,0.40481199992801087,0.6099964222681473,0.018469021817566045,0.04783794526717955,-0.06896786329585591
DLTA,6006,23.833333333333332,23267000.99999999,0.008955704697986577,127,0.4995004995004995,0.027402512883805796,0.16319310007402077,2002-05-30,2026-08-28,0.15481921023992085,0.4598374546849753,-0.06856471413121534,-0.042852213203872114,-0.13579058719021497
DMAS,2758,10.944444444444445,4089231100.999995,0.011155555555555556,65,0.4767947788252357,-0.011678504328526018,0.10970592708022653,2015-05-29,2026-08-28,,,-0.011678504328526018,0.10970592708022653,-0.12138443140875255
DMMX,1653,6.559523809523809,2009335000.999999,0.01144795321637427,35,0.4591651542649728,0.45541683638333774,-0.04253245119735627,2019-10-21,2026-08-28,,,0.45541683638333774,-0.04253245119735627,0.497949287580694
DMND,1590,6.309523809523809,9101750.99999999,0.011811180124223601,55,0.4748427672955975,-0.17410414651958828,-0.11479055135854688,2020-01-22,2026-08-28,,,-0.17410414651958828,-0.11479055135854688,-0.0593135951610414
DNAR,2983,11.837301587301587,14234564.708953861,0.01112486187845304,84,0.45021790144150187,-0.3371897275920369,-0.030879796789340386,2014-07-11,2026-08-28,,,-0.3371897275920369,-0.030879796789340386,-0.30630993080269653
DNET,6389,25.353174603174605,15524968.338928241,0.012356756756756758,140,0.3967757082485522,-0.07666803313216797,0.1802279800808837,2000-12-12,2026-08-28,-0.12584569463291706,0.1599606144520649,-0.02106065801121615,0.19842651810662315,-0.25689601321305167
DOID,6255,24.821428571428573,4084606500.999993,0.011929113924050633,128,0.4800959232613909,0.09289507238023775,0.05153378495311434,2001-06-15,2026-08-28,0.04010300186707916,0.05540735261051921,0.1446959158180654,0.04853577961963085,0.04136128742712342
DOOH,790,3.134920634920635,17690049000.999996,0.01580408163265306,17,0.4316455696202532,1.583737118231984,0.43532681938430606,2023-05-08,2026-08-27,,,1.583737118231984,0.43532681938430606,1.1484102988476779
DOSS,493,1.9563492063492063,485293051.0000008,0.01185,10,0.4239350912778905,0.537930506062829,-0.005119449576562074,2024-08-07,2026-08-28,,,0.537930506062829,-0.005119449576562074,0.5430499556393911
DPNS,3308,13.126984126984127,42301.00000000003,0.010538271604938271,109,0.4356106408706167,-0.4395267164518628,-0.01389090797874215,2005-09-29,2019-04-08,-0.38778484104361377,0.01005419141919539,-0.5006110551197521,-0.04432961348768494,-0.42563580847312066
DPUM,2629,10.432539682539682,10667500.999999998,0.017504761904761905,43,0.3290224419931533,0.07579962720713085,-0.18963028594104891,2015-12-08,2026-08-28,,,0.07579962720713085,-0.18963028594104891,0.26542991314817976
DRMA,1124,4.4603174603174605,2912908500.9999957,0.010754639175257732,28,0.5071174377224199,-0.04746849721150004,0.2272100851578145,2021-12-20,2026-08-28,,,-0.04746849721150004,0.2272100851578145,-0.27467858236931453
DSFI,6359,25.234126984126984,69185550.99999997,0.018933333333333333,151,0.39613146721182574,-0.24447534688501882,-0.07474789206302246,2001-01-22,2026-08-28,-0.3118103262613314,-0.18158337781709,-0.17306368512423642,0.041872562462760055,-0.16972745482199636
DSNG,3242,12.865079365079366,3210225701.000004,0.014937068160597571,74,0.4855027760641579,0.07316267682154232,0.14456508986799155,2013-06-14,2026-08-28,,,0.07342068892461673,0.14557034276195369,-0.07140241304644923
DSSA,4106,16.293650793650794,2516250.9427795415,0.023113135319140523,74,0.4649293716512421,0.18284992565972136,0.3463705563278401,2009-12-10,2026-08-28,0.1347713860159092,0.7122978643333056,0.19617822317494582,0.2617395812909482,-0.16352063066811873
DUTI,6108,24.238095238095237,2217501.0000000005,0.008457142857142858,138,0.5047478716437459,-0.03541496800597821,0.1511502353368226,2002-01-09,2026-08-28,0.07513577580527842,0.28646175928339335,-0.12413781769409349,0.04282551747028274,-0.1865652033428008
DVLA,6126,24.30952380952381,9400001.000000015,0.008825806451612904,157,0.505713352921972,-0.07861197359218908,0.11969058465633498,2001-12-13,2026-08-28,-0.009068322956550912,0.26979614334151925,-0.1367308130448912,0.001104776312298883,-0.19830255824852405
DWGL,2135,8.472222222222221,14206501.000000015,0.010891005291005292,62,0.44824355971896956,-0.2278733893981999,0.017411609175762566,2017-12-13,2026-08-28,,,-0.2278733893981999,0.017411609175762566,-0.24528499857396246
DYAN,3298,13.087301587301587,219475501.00000012,0.017364705882352942,73,0.45542753183747725,-0.05150009282461698,-0.10476231250442891,2013-03-25,2026-08-28,,,-0.05124412644550391,-0.10014999895498422,0.05326221967981193
EAST,1727,6.853174603174603,153031301.00000012,0.016126315789473683,41,0.47712796757382747,-0.04807762048460784,-0.0015407208958885255,2019-07-09,2026-08-28,,,-0.04807762048460784,-0.0015407208958885255,-0.046536899588719316
ECII,3222,12.785714285714286,9520001.000000015,0.01185,79,0.4267535692116698,-0.2561134313909006,-0.21763037223320558,2013-07-03,2026-08-28,,,-0.2561134313909006,-0.21763037223320558,-0.03848305915769501
EKAD,5147,20.424603174603174,66867801.00000004,0.01530873786407767,108,0.517971633961531,0.0866053862187639,0.18219135342798976,2005-09-29,2026-08-28,0.1447323500838349,0.1915347326951169,0.05359378632508505,0.17786343292759477,-0.09558596720922585
ELIT,865,3.4325396825396823,996105250.9999996,0.01185,22,0.47167630057803467,-0.05373737556113789,0.3032308853335337,2023-01-06,2026-08-28,,,-0.05373737556113789,0.3032308853335337,-0.3569682608946716
ELPI,974,3.865079365079365,1760363900.9999995,0.011869592476489027,23,0.47741273100616016,-0.00735486299711241,0.2914475558723555,2022-08-08,2026-08-28,,,-0.00735486299711241,0.2914475558723555,-0.2988024188694679
ELSA,4553,18.067460317460316,9902574901.000008,0.011482352941176471,99,0.4875905996046563,0.08845603922155276,0.05573602579605552,2008-02-06,2026-08-28,0.1064753874062978,-0.10450275471817194,0.08117583160439001,0.13267066294802876,0.03272001342549724
ELTY,5996,23.793650793650794,775001.0000000007,0.0156,82,0.2941961307538359,-0.022964159219857394,-0.06842527036019974,2002-06-13,2026-08-28,0.09044010342195041,0.08722140038816883,-0.11054296814088249,-0.183730327131441,0.04546111114034235
EMDE,3841,15.242063492063492,12183400.999999983,0.012311409395973154,104,0.41473574589950535,-0.18607462961834553,-0.06363819094641099,2011-01-12,2026-08-28,-0.00894994058177312,-0.20126453374842213,-0.21571862901484673,-0.035165304228440664,-0.12243643867193454
EMTK,4088,16.22222222222222,25960001.000000022,0.012692198581560284,99,0.49755381604696675,-0.05747079606829597,0.14439631636538564,2010-01-12,2026-08-28,0.3697545355115788,0.9472110497676114,-0.14302582408560494,-0.005672725642370646,-0.2018671124336816
ENAK,1090,4.325396825396825,212716001.00000027,0.0106,22,0.41009174311926605,-0.02754227281189936,-0.2511112378855105,2022-02-08,2026-08-28,,,-0.02754227281189936,-0.2511112378855105,0.22356896507361113
ENRG,5481,21.75,9875002800.999989,0.01331604938271605,117,0.44243751140302867,0.012274024018412266,-0.016404379096687238,2004-06-07,2026-08-28,0.18541429740706783,-0.06885109280661439,-0.09290272314780579,0.021765365564296646,0.028678403115099504
ENZO,1434,5.690476190476191,9122501.000000013,0.0256,28,0.4072524407252441,-0.08354292372718264,-0.11358173925147086,2020-09-14,2026-08-28,,,-0.08354292372718264,-0.11358173925147086,0.03003881552428822
EPAC,1483,5.884920634920635,10109601.000000004,0.0256,29,0.36277815239379635,-0.07740004238771336,-0.15482030868364682,2020-07-01,2026-08-28,,,-0.07740004238771336,-0.15482030868364682,0.07742026629593346
EPMT,5146,20.42063492063492,22499778.32958983,0.010064285714285713,118,0.5085503303536728,0.00012272486313436026,0.10801931222981476,2005-09-29,2026-08-28,0.20369537948239103,0.30446301043586366,-0.10071315636568812,0.005933693219599467,-0.1078965873666804
ERAA,3614,14.341269841269842,16272652701.000002,0.0109475935828877,87,0.475650249031544,0.018985202953379465,0.09950511818422614,2011-12-14,2026-08-28,0.13514929680850396,1.1366215612091146,0.006103358883471355,0.01801529737889629,-0.08051991523084667
ERAL,730,2.8968253968253967,1779463501.000002,0.012266666666666667,16,0.5041095890410959,-0.03731251735333441,-0.05793481060706418,2023-08-08,2026-08-28,,,-0.03731251735333441,-0.05793481060706418,0.020622293253729773
ERTX,6127,24.313492063492063,206400.99999999983,0.024423529411764705,145,0.45389260649583807,-0.27606792978531713,0.06500130831942119,2001-12-13,2026-08-28,-0.2813893317476318,0.014416938232316268,-0.26345156384709445,0.1124174602607968,-0.3410692381047383
ESIP,1635,6.488095238095238,144796196.32416546,0.021473015873015873,36,0.44954128440366975,0.0770851047685499,-0.09266366301216389,2019-11-14,2026-08-28,,,0.0770851047685499,-0.09266366301216389,0.1697487677807138
ESSA,3580,14.206349206349206,2254160600.999998,0.013192286257551769,85,0.46089385474860334,-0.039100950371056875,0.1679142742164612,2012-02-01,2026-08-28,-0.2153060635796844,1.2273945058931428,-0.017911591380673664,0.08948403485960954,-0.2070152245875181
ESTA,1557,6.178571428571429,156371901.00000015,0.017795121951219513,37,0.5105973025048169,0.4666856431555255,0.16166978173668545,2020-03-09,2026-08-28,,,0.4666856431555255,0.16166978173668545,0.3050158614188401
ESTI,6389,25.353174603174605,487800.9999999996,0.016126315789473683,117,0.448896540929723,-0.03493412298747611,-0.012335663284033682,2000-12-12,2026-08-28,-0.05340491087822774,-0.01748725896062675,-0.01655566110892237,-0.00728070970442074,-0.02259845970344243
ETWA,4458,17.69047619047619,2746800.9999999977,0.010728205128205128,104,0.42799461641991926,-0.12469737013359539,-0.09769997570789724,2001-02-08,2019-04-08,-0.05968074843206006,-0.030663082639607042,-0.24744382904234918,-0.21991739641885655,-0.02699739442569815
EURO,973,3.861111111111111,551624001.0000006,0.015033962264150942,17,0.5457348406988695,1.3710419438995736,1.1826171776292962,2022-08-08,2026-08-28,,,1.3710419438995736,1.1826171776292962,0.18842476627027738
EXCL,5147,20.424603174603174,18461669791.553986,0.009303703703703703,133,0.5133087235282688,-0.06771336891754054,0.02352012743941212,2005-09-29,2026-08-28,-0.03494117651341344,0.11473345013483405,-0.08658824466428172,-0.026922427243841196,-0.09123349635695266
FAPA,1362,5.404761904761905,60950001.000000104,0.010407692307692309,25,0.6299559471365639,0.11769295218937903,0.2451074474182069,2021-01-04,2026-08-28,,,0.11769295218937903,0.2451074474182069,-0.12741449522882786
FAST,6387,25.345238095238095,1957501.0000000002,0.012742857142857143,144,0.4449663378738062,-0.07068632112976769,0.0832919887612118,2000-12-14,2026-08-28,0.08109099058217284,0.28144816141688533,-0.19819673155664863,-0.08045555406781912,-0.1539783098909795
FASW,4421,17.543650793650794,201706001.00000015,0.008784713375796178,105,0.5121013345396969,0.06822809411255437,0.19861480592568648,2001-05-15,2019-04-08,0.021429363274267477,0.17558571788713206,0.17270784641765702,0.2502054935121589,-0.1303867118131321
FILM,1966,7.801587301587301,12355157751.000004,0.009706776180698151,38,0.49847405900305186,0.3344100610600127,0.13162089583592773,2018-08-07,2026-08-28,,,0.3344100610600127,0.13162089583592773,0.20278916522408497
FINN,478,1.8968253968253967,1695519951.0000021,0.014690909090909091,9,0.25732217573221755,-0.3632953192171454,-0.4879912217180993,2017-06-08,2019-04-08,,,-0.3632953192171454,-0.4879912217180993,0.12469590250095386
FIRE,2267,8.996031746031745,709294426.0,0.014295652173913043,52,0.4477282752536392,-0.1422229150651485,-0.21091721384503137,2017-06-12,2026-08-28,,,-0.1422229150651485,-0.21091721384503137,0.06869429877988287
FISH,6101,24.21031746031746,272000.9999999999,0.00833224043715847,133,0.482543845271267,0.006208616044713011,0.060061286976121675,2002-01-18,2026-08-28,0.17782901692866782,0.2633218539230726,-0.12498519576390199,-0.0927042628804079,-0.053852670931408664
FITT,1746,6.928571428571429,128775601.00000004,0.015215384615384617,39,0.5,0.3230561015122766,0.12364429915892727,2019-06-11,2026-08-28,,,0.3230561015122766,0.12364429915892727,0.19941180235334932
FLMC,1237,4.908730158730159,8828675.999999996,0.018258227848101265,19,0.33710590137429264,0.3134145149587608,-0.18831628592987126,2021-07-08,2026-08-28,,,0.3134145149587608,-0.18831628592987126,0.5017308008886321
FMII,5983,23.74206349206349,941464.5826110841,0.012814976713380822,121,0.4016379742604045,-0.08334249681840888,0.04502095671535833,2002-07-03,2026-08-28,0.009720109641161212,0.03479059723621525,-0.15571913405334592,0.05380249854792529,-0.1283634535337672
FOLK,731,2.9007936507936507,118500676.0000001,0.020525373134328357,13,0.4897400820793434,0.44291663549364935,0.1558369693024111,2023-08-07,2026-08-28,,,0.44291663549364935,0.1558369693024111,0.28707966619123826
FORU,6102,24.214285714285715,101500.99999999999,0.011314285714285714,148,0.45149131432317274,-0.16335131645518886,0.11046854209620882,2002-01-17,2026-08-28,-0.19619589265619486,-0.01617614154508784,-0.12823925783510082,0.23147346565344873,-0.2738198585513977
FORZ,504,2.0,5656078001.000007,0.012093506493506493,10,0.42857142857142855,0.06231367729657156,0.5374122295716148,2017-04-28,2019-04-08,,,0.06231367729657156,0.5374122295716148,-0.4750985522750433
FPNI,6056,24.03174603174603,11389700.999999994,0.010728205128205128,146,0.410336856010568,-0.11955268649664019,0.01380724733919414,2002-03-21,2026-08-28,-0.2557579650442082,-0.11822375403432517,0.019714440567613734,0.1444337895869252,-0.13335993383583433
FREN,3034,12.03968253968254,58500397.16177042,0.01616754009710428,50,0.3701384311140409,0.09625256299568541,-0.2326678104087473,2006-11-29,2019-04-08,-0.11708385496299645,-0.49518338298205755,0.39566829419278204,0.22726075024184156,0.3289203734044327
FUJI,1727,6.853174603174603,14855626.000000004,0.013062686567164179,44,0.5014475969889982,0.13615658029241473,0.08641031001486077,2019-07-09,2026-08-28,,,0.13615658029241473,0.08641031001486077,0.04974627027755396
FUTR,830,3.2936507936507935,1256193750.9999998,0.01757604790419162,13,0.46987951807228917,2.763236551917796,0.47537181354850944,2023-02-27,2026-08-28,,,2.763236551917796,0.47537181354850944,2.2878647383692865
FWCT,848,3.365079365079365,307662650.99999946,0.01441057268722467,25,0.43042452830188677,-0.08247508446811647,-0.11347909489820596,2023-02-01,2026-08-28,,,-0.08247508446811647,-0.11347909489820596,0.03100401043008949
GAMA,1671,6.630952380952381,8452500.999999993,0.0256,33,0.35368043087971274,-0.3382819882524426,-0.17180241841738386,2012-07-11,2019-04-08,-0.3967925703777845,1.1771807660504394,-0.32807944627947583,-0.29238393103744176,-0.16647956983505874
GDST,4097,16.25793650793651,67899700.99999997,0.015403921568627452,102,0.44642421283866246,-0.09248366526681451,-0.0019928900270483885,2009-12-23,2026-08-28,-0.12970865099979356,-0.07030412515864337,-0.08225358974793906,0.017126297464619578,-0.09049077523976612
GDYR,5996,23.793650793650794,43501.00000000004,0.009402281368821293,139,0.5091727818545697,-0.03535286058899101,0.05235192262371613,2002-06-13,2026-08-28,0.16418339260712345,0.18582367158848023,-0.1786295655005289,-0.049808404084317526,-0.08770478321270714
GEMA,5955,23.63095238095238,2633750.985694885,0.018689004974185384,149,0.5148614609571789,-0.16837513671702842,0.056293358058024934,2002-08-12,2026-08-28,-0.07790035134028761,0.1383428162109972,-0.23862526873043277,-0.006883883782661027,-0.22466849477505335
GEMS,3633,14.416666666666666,1531250.9999999993,0.009521568627450981,73,0.43765483071841454,-0.06719562514548105,0.14322818436582074,2011-11-17,2026-08-28,-0.2948693047797484,-0.07454596294578719,-0.021991922362558758,0.17351347608188616,-0.2104238095113018
GGRM,6261,24.845238095238095,26117456251.000046,0.006538086303939962,144,0.49912154607890113,-0.030122391794334735,0.05258767946923926,2001-06-07,2026-08-28,0.040206036997897154,0.15620864951147384,-0.09171099993306608,-0.03711072547132288,-0.08271007126357399
GGRP,1675,6.646825396825397,67392701.00000006,0.010339336492890996,40,0.4829850746268657,-0.20254906915703852,-0.03293536963995147,2019-09-19,2026-08-28,,,-0.20254906915703852,-0.03293536963995147,-0.16961369951708705
GHON,2052,8.142857142857142,9927751.000000013,0.008515451895043732,62,0.4844054580896686,-0.28256568116403646,0.03171571127161954,2018-04-09,2026-08-28,,,-0.28256568116403646,0.03171571127161954,-0.314281392435656
GIAA,3821,15.162698412698413,3686104101.000001,0.012169994106293434,75,0.39466108348599843,-0.014698250066428331,-0.13279835057029965,2011-02-11,2026-08-28,0.07304481659538387,-0.07261056075135985,-0.029867485980893838,-0.14201986016847767,0.11810010050387132
GJTL,6006,23.833333333333332,4288018751.0000024,0.01264225352112676,146,0.4786879786879787,-0.002957777526118255,0.08426513489098131,2002-05-30,2026-08-28,0.08582161579995651,0.26018320543093476,-0.07160702361788218,-0.04700511427861054,-0.08722291241709956
GLOB,1672,6.634920634920635,371501.0000000003,0.014258008658008657,31,0.3145933014354067,-0.12286368509719303,-0.12559190857122604,2012-07-10,2019-04-08,0.6415009316623639,0.5062145683576513,-0.20951332746024753,-0.20190313753027245,0.002728223474033009
GLVA,1608,6.380952380952381,16445001.00000002,0.01166060606060606,42,0.48383084577114427,-0.22038534309012459,0.016945061284539875,2019-12-23,2026-08-28,,,-0.22038534309012459,0.016945061284539875,-0.23733040437466446
GMFI,2181,8.654761904761905,323598150.9999996,0.018258227848101265,46,0.4103622191655204,-0.07581660036930837,-0.1881714109724405,2017-10-10,2026-08-28,,,-0.07581660036930837,-0.1881714109724405,0.11235481060313213
